"","simphe_mean0_hSquare0.7_cv0.1_QTN100_A10_D0_AA0_AD0_DA0_DD0_epoch1642079623","simphe_mean0_hSquare0.7_cv0.1_QTN100_A8_D2_AA0_AD0_DA0_DD0_epoch1642079623","simphe_mean0_hSquare0.7_cv0.1_QTN100_A6_D4_AA0_AD0_DA0_DD0_epoch1642079623","simphe_mean0_hSquare0.7_cv0.1_QTN100_A4_D6_AA0_AD0_DA0_DD0_epoch1642079623","simphe_mean0_hSquare0.7_cv0.1_QTN100_A2_D8_AA0_AD0_DA0_DD0_epoch1642079623","simphe_mean0_hSquare0.7_cv0.1_QTN100_A0_D10_AA0_AD0_DA0_DD0_epoch1642079623","simphe_mean0_hSquare0.7_cv0.1_QTN100_A10_D0_AA0_AD0_DA0_DD0_epoch1642079786","simphe_mean0_hSquare0.7_cv0.1_QTN100_A8_D2_AA0_AD0_DA0_DD0_epoch1642079786","simphe_mean0_hSquare0.7_cv0.1_QTN100_A6_D4_AA0_AD0_DA0_DD0_epoch1642079786","simphe_mean0_hSquare0.7_cv0.1_QTN100_A4_D6_AA0_AD0_DA0_DD0_epoch1642079786","simphe_mean0_hSquare0.7_cv0.1_QTN100_A2_D8_AA0_AD0_DA0_DD0_epoch1642079786","simphe_mean0_hSquare0.7_cv0.1_QTN100_A0_D10_AA0_AD0_DA0_DD0_epoch1642079786","simphe_mean0_hSquare0.7_cv0.1_QTN100_A10_D0_AA0_AD0_DA0_DD0_epoch1642081054","simphe_mean0_hSquare0.7_cv0.1_QTN100_A8_D2_AA0_AD0_DA0_DD0_epoch1642081054","simphe_mean0_hSquare0.7_cv0.1_QTN100_A6_D4_AA0_AD0_DA0_DD0_epoch1642081054","simphe_mean0_hSquare0.7_cv0.1_QTN100_A4_D6_AA0_AD0_DA0_DD0_epoch1642081054","simphe_mean0_hSquare0.7_cv0.1_QTN100_A2_D8_AA0_AD0_DA0_DD0_epoch1642081054","simphe_mean0_hSquare0.7_cv0.1_QTN100_A0_D10_AA0_AD0_DA0_DD0_epoch1642081054","simphe_mean0_hSquare0.7_cv0.1_QTN100_A10_D0_AA0_AD0_DA0_DD0_epoch1642081311","simphe_mean0_hSquare0.7_cv0.1_QTN100_A8_D2_AA0_AD0_DA0_DD0_epoch1642081311","simphe_mean0_hSquare0.7_cv0.1_QTN100_A6_D4_AA0_AD0_DA0_DD0_epoch1642081311","simphe_mean0_hSquare0.7_cv0.1_QTN100_A4_D6_AA0_AD0_DA0_DD0_epoch1642081311","simphe_mean0_hSquare0.7_cv0.1_QTN100_A2_D8_AA0_AD0_DA0_DD0_epoch1642081311","simphe_mean0_hSquare0.7_cv0.1_QTN100_A0_D10_AA0_AD0_DA0_DD0_epoch1642081311","simphe_mean0_hSquare0.7_cv0.1_QTN100_A10_D0_AA0_AD0_DA0_DD0_epoch1642081455","simphe_mean0_hSquare0.7_cv0.1_QTN100_A8_D2_AA0_AD0_DA0_DD0_epoch1642081455","simphe_mean0_hSquare0.7_cv0.1_QTN100_A6_D4_AA0_AD0_DA0_DD0_epoch1642081455","simphe_mean0_hSquare0.7_cv0.1_QTN100_A4_D6_AA0_AD0_DA0_DD0_epoch1642081455","simphe_mean0_hSquare0.7_cv0.1_QTN100_A2_D8_AA0_AD0_DA0_DD0_epoch1642081455","simphe_mean0_hSquare0.7_cv0.1_QTN100_A0_D10_AA0_AD0_DA0_DD0_epoch1642081455"
"sample_493",157.74775265862,101.951734396922,-36.1080676133551,34.7639383011745,16.8078076819126,-49.0505103017574,-25.8546087709872,106.702553009812,94.814431541844,92.8497669267229,-42.1119850254431,93.6500768957029,129.073475894445,-130.959346111177,21.2799153356324,17.1418958733973,-50.8499940368049,-84.420526481885,-88.1446448789158,52.5273024550238,-29.4277144484768,-0.118022849463834,-12.9736663095138,-35.7375316265663,25.8189714831301,-5.71052912331053,-81.9387125968233,37.609111645399,-125.047728178544,7.186841899031
"sample_454",211.764221402303,51.3805494720896,-25.578341606,-42.9730003807343,-20.2398868878544,-85.0534176097584,64.5332102767681,43.2150367629832,107.249381153376,78.729734814629,15.1235283073223,30.2308033028882,112.936825039189,-127.667589016318,33.7779415224255,-24.2659325596579,9.33847448373566,25.73613925654,-38.4568841419915,89.4009405851671,-13.5621612794924,70.7052530620141,117.128112887988,43.9327245545918,44.538088842658,-19.1143027388567,-85.8873074812551,37.5327378826582,-122.938740338925,-44.1251716984896
"sample_103",-5.50575859728631,73.1150014966835,57.9595242561226,-55.6833840057392,12.4423017010597,-55.9159850791893,7.37199715221463,3.61773439653943,88.3809123692447,26.1836907379656,21.5803997709464,36.0320146456479,101.610173192856,-71.6517504654609,2.26107460911919,4.43447499426428,-68.2791418405104,65.3842720628977,38.2950917125198,-19.2450494534136,-38.1929361135864,22.0206363103684,-68.4119681254688,-12.1627528404992,159.839921339111,6.53912239993666,40.5815941875824,-18.4028435893461,-90.3157152056625,95.1594531958511
"sample_594",63.2160494353886,0.505163309485148,-116.297524910632,-38.9104383643148,-73.0241268635236,61.4082671059621,-56.474996142831,0.829324034747053,37.4864172037619,72.7933828573214,-115.413456714148,19.6419755881125,4.36678268241737,5.60876657287092,-92.6819682791055,-44.3996750626226,-102.171926391212,-45.3128067991046,17.5621406966742,-30.9259234558033,28.0814377338735,-9.53608651726721,75.351613743434,12.8013386223075,156.518792683267,-11.6283250563325,2.03877529913454,22.1995307732292,-47.1748442604883,-53.6540365660977
"sample_547",112.638275387084,-62.9489989014227,-13.4883827281176,28.9348896737121,12.2329222563543,19.407220794003,-41.9653927962161,59.5368005292143,40.4353062312826,28.6022689403713,-39.2332297187627,46.9083355854833,63.229356143532,-20.924264564767,-7.68002179801377,31.1476170942298,-138.034836374073,12.32305260544,-23.0782323705512,26.983138711496,78.3685069424734,-17.7628043517131,21.0086759394595,-71.781174814295,7.64133904668942,-38.240643503777,36.5694542743987,-13.041167775846,-71.7735377209426,39.5348525762218
"sample_540",72.627808104186,-29.2820755337459,15.6886380089401,-26.0064368754718,-15.2119159063734,-24.7531406553546,13.7503735529601,21.7347030834601,49.1556935862321,-24.150676023981,-29.7622335110232,45.04548910414,-26.3773531289371,70.9095570176888,105.770714802308,81.1080461823142,-64.7160960021182,14.7124826189139,20.9051458043837,48.4302912103165,35.1255068746515,92.6267434103527,34.8765884808084,5.16608604834895,-0.23233322900731,-106.376363851311,38.4777022111973,37.7595480079162,-43.168281049492,-6.18562903015159
"sample_572",280.755821007279,-26.5709817265576,28.8495974250641,22.1152415891183,-41.997562087301,-7.41656506220038,56.6149213194904,7.19650333221211,-29.0533239096788,-46.2749494559689,-82.2408421128121,81.7609688621653,-22.7362023223754,-61.7110949313337,-3.46884827736304,-26.1736542681552,30.769028576869,70.8302800990064,21.4937201634108,82.7110274911234,-54.0936304224136,107.033708090569,39.854048845752,-4.8358293061828,125.235738278448,-40.010442463898,-26.3482331519243,-84.4395018128866,-61.5243888581613,-7.71070312396379
"sample_599",138.688311848975,63.0535628475483,21.6227075541179,-13.2384832926371,-3.81767836278571,-12.2994316626272,35.8469940702276,84.5305994355641,15.333178415301,14.5993777967374,-18.8538243593059,-78.8689811445953,65.3863365583094,-23.6077910666011,35.9494533540333,33.6469418571716,-90.4339613099424,9.83602462108447,-127.238209227014,48.4686650150346,-3.90143724783976,19.3616837394108,29.5997680240467,-40.6073568685623,21.3664146216427,59.8010074066364,-15.8813238219974,57.8629525247885,-55.9678032451449,-92.3254604732018
"sample_515",178.224086313327,-4.19007850072425,-76.323042007423,-8.92280032346821,48.2376648000929,-4.45658060077673,110.044509657717,22.5092942440015,37.6816415994493,14.2672677468445,-50.2125409429138,39.4979745141653,46.100237976917,19.5034679232261,116.333260989491,-16.3869225490891,31.4854227162503,-28.5926192727338,-12.1676559937346,-22.8673783583543,0.338607105597984,36.6157913420394,-53.7428457374611,51.0811323833798,8.89038413097036,-37.1558251349436,56.8451700448989,-93.4644073701689,46.7470621364904,-28.0979935377085
"sample_22",138.308472597835,104.653695545636,20.4894225202008,-58.6832077174338,15.3581642282674,-51.08189336312,97.8580369247559,100.984979148892,-28.4756172233862,93.6538937590706,23.6455957283117,-67.6362302425003,69.2558304319458,-6.11660330702012,19.5483496866646,-19.6277189934383,3.77060810526389,64.9780913095767,137.139737709782,86.3870138907536,32.5755518141441,10.5897448062165,44.4883240729043,96.5917652652918,133.577247103985,102.16065246704,-25.4289537618364,27.6184544279561,-67.1291607398144,-57.8015426379543
"sample_780",-36.6219735842808,124.665450644758,35.6450294249189,-62.8610229701832,-97.595509216304,-30.816598142017,93.217420123735,9.33562446096915,137.142490009686,-23.888219629031,-83.3299230561732,40.9408086019377,-11.6417267274774,-103.803790825626,32.5347849040638,116.754593300459,0.905240814652482,-70.9877475661641,108.550942481148,101.64874895655,-26.2489045054953,33.0564818752261,-56.0117177011678,38.218490713017,164.689391876381,-44.7893490274301,-2.5364264825317,18.4857567695687,-64.2992458546274,28.3440659867525
"sample_66",170.847191929313,130.281152277412,1.65433096369021,-14.8975851404588,-95.4725124770676,-37.6824711683361,134.685404912275,-96.7866110572343,53.1658532808296,43.6311738617443,-35.8251911374362,-28.9661880534103,-12.7884882482682,43.5633665369265,26.4492741266744,45.0648537172944,69.1673085390002,25.8724880331889,-64.230191508434,-36.3087393555271,2.34930879504175,-21.7082805750237,-26.5548446549328,112.743479988596,39.4176031240134,-31.10872898004,20.0496497274596,102.710867887049,-82.4272174496897,-31.8205805747141
"sample_76",64.2246033344979,45.2259438810428,52.0794543733929,-7.91166861325636,-50.100808671,-12.3143388563308,22.6252854003472,3.7488398255819,61.6415552071085,53.6657182633254,-46.9271000253272,168.022471419148,86.5954546775323,27.159022851135,7.20328846019041,7.788901002265,44.9567740092168,38.3049656093634,22.6777685505813,-53.5303118002299,70.0154075849195,56.2058711993382,56.4749486805931,-1.60294857219621,45.9104767657382,-119.152125955345,-25.2369133667165,65.6402204844242,-91.2168022967085,26.8173618596947
"sample_788",73.1642728263136,39.2668473269549,7.76897291866544,31.780123626598,-46.7821328677545,-20.7666038745317,65.932789541837,-30.9529146880143,49.3532578304193,-55.3183672342175,-12.0688512744956,28.9250054251419,45.0691065691138,1.30694396940427,-38.1350725556409,23.9036985662619,-55.2614575162213,59.6281769161771,-39.4303455792633,95.5348244847768,-17.4805340861753,-19.1948143079408,-133.285084533092,64.0000028872279,-70.2264921262476,-65.806842654263,13.9283489502802,-29.7592116445061,37.7258747024656,-51.4708837354849
"sample_249",-0.099341141301207,-1.27151982180128,20.7340227755194,69.8478909619581,50.242183262272,130.42296111595,-30.0759256912915,37.3282275432728,59.1982720880918,28.4293382542863,-16.3720874496077,9.98642140143269,105.880708253459,-78.3029398690693,74.8981074111074,90.444648701481,-54.4347601911175,65.1138276741607,-6.91176757043012,29.585874977308,52.0909794762856,1.7528099194296,115.908111970924,-44.6002969817249,0.053025103926672,-68.0162316036861,64.2216109546002,-26.4770579080904,-38.2011949081582,21.2667326171492
"sample_962",63.1580825847787,82.6674707917635,74.2414841225094,-9.19094384713888,-18.9113402006391,-30.6337771015775,43.6451048422385,-27.7852168712831,1.98466210894896,42.6995158873085,-33.6835773119474,-22.8566936680046,128.994981209577,-63.0607093239299,-47.8951551280275,29.4484235616593,-8.20405438295857,-32.9718909887904,60.4732126917627,39.0561880952727,-13.8557844643626,-49.0246679446451,61.5772228334627,-37.1007045095614,-86.1079583622621,53.0248190294853,-0.395601225763293,55.9838384934291,-53.6398339765939,-53.330692967292
"sample_1031",-24.7305706125005,-7.86424746654746,166.973642615399,-19.979000395486,-34.3988046087194,-40.3958938877793,110.292309116866,-31.4267727626414,44.105623102957,62.6987925667502,-51.1022209530527,77.7920589240425,15.6446719080004,-17.438910458581,12.8175062775228,30.5727300561948,-73.9985228025031,-80.2215849705644,-28.5144249587339,-85.7299554640285,-42.959416353502,21.8251417198943,-47.5719350136505,-13.3988667849211,8.63462692936574,21.6910157230052,20.4998273622298,45.0674366897804,0.237192374393462,21.6499938412321
"sample_871",181.74832479812,-29.6479147129346,45.5977268664156,-25.1191176969331,-40.4492804683131,-13.774769226286,12.9967013340458,99.4480291735365,-3.8216058992328,-15.1700262445871,-79.3884776386786,21.7156257380332,53.034348404937,-49.315256943041,8.18855636747918,42.0350864630806,-97.2370540616253,-24.0306443093871,14.6997761169681,-37.0537487828533,9.45617273302837,31.2867729306345,64.6766597222791,108.344722629088,-99.9845628162065,28.2456595144597,16.025675497751,28.9839381444869,-20.6503528790387,90.6531777174325
"sample_955",23.7381772446469,-42.2512007400943,-18.3522557793618,11.9340587039425,-85.02465038614,-20.4447663233111,70.1500668567114,50.814163217345,48.1947397040469,27.9232824427513,-82.1729035291504,-33.5351744102398,65.3386625262198,3.15919033355456,-14.7700166169576,24.5694045532507,-53.3382738393738,-64.0461871875927,202.199099653813,-10.1654626813783,-14.2762510323597,-0.606427731994824,5.27311509551845,26.1350212948395,154.842402112908,-21.6528727354955,-11.2617419731645,-33.6512918006051,-134.348286794566,33.6240044032863
"sample_552",-93.8833410869238,59.5730443900101,37.2027162490477,-61.9233705411011,-1.64056067213074,14.4100183406796,60.2164637714035,-36.236341042674,23.7734398981475,73.2649824394709,-77.7958298190792,22.0168026547788,93.2141186991643,23.4249160844472,77.9774211114576,56.5015352296667,-60.2480822267138,59.6387917587107,106.403348482515,71.5252253778645,64.495712083731,-11.8570404530375,68.2168544892445,-97.7936309808617,110.142884095735,-137.257055579014,77.2167612534191,33.6463469110841,-99.8102087552393,25.8396228171688
"sample_903",-0.263189854575018,-18.4863186301817,-26.1738381084444,15.7791470811937,-26.3304746291311,-39.1578847687956,41.9239983498035,-55.0764445832208,-9.69054384136843,123.903456009714,-6.56231945093951,-19.0794621201403,204.481521251986,12.380052345441,21.8937932618451,-0.76316133929838,4.77436959548702,81.4295970382861,78.6315859607342,2.85424449802125,14.7209700738385,-25.9380037025745,-66.5033644925166,24.4455471303423,79.2335463875249,-0.869664734404886,36.5204538630919,73.6548096400745,-83.652370325616,102.280549748814
"sample_667",-20.2670808307787,53.1467486865435,24.6530020397733,21.3069847427428,-7.40728234093114,-51.4161428562224,102.622657704477,12.2186684978715,56.2813672268435,-1.87433603410428,-73.402175826624,103.454968277439,3.36650229567396,3.45664515064281,-74.5811639402087,48.6854430685634,22.6800702560143,7.05782870612245,114.80921185708,98.9703538575548,142.884144042259,-44.0803254391294,-8.09587431876287,9.13682265514947,175.266787736408,33.5847317710647,25.054862235176,46.5520547468166,-85.4545397524255,-40.0129614488973
"sample_772",26.0559291017669,74.361763842491,-99.1429421201318,44.4991138928001,-74.5712760335513,6.86475665641397,-24.1484427193495,23.6112828978911,100.472157475858,47.637124944844,23.0840501790123,-26.815862128219,38.2704995057799,-1.53022432755555,79.0095627894458,75.3732857262067,-141.547809014768,-93.9132798762703,-4.4204553680564,81.8493904696411,50.8102330577428,-17.8640215946511,22.5964631210708,-49.5703403934824,32.4172717956454,35.9222951056444,15.7663634439708,62.2455984828617,-60.9595307658151,23.0232098146226
"sample_754",-178.892712217691,128.238802353357,39.3097605490233,42.8628678884287,-68.4785138798907,32.608083079305,-5.91373336761372,-45.8779883323886,67.5189546970511,37.3147509858933,40.114456941255,-22.998284261785,-62.0526543520017,23.7579380958545,-24.5243689682397,18.291788210227,12.5149108452936,43.5663946000324,5.30612638723538,65.8232149541509,49.2670946444916,29.5122346040915,20.9378457398224,4.54744298845011,44.6236101161916,-119.99397849881,11.3340830058947,86.5451183726602,-1.104200850299,65.0408758151968
"sample_1006",-65.7027082932583,75.5770770316356,-2.3154412319921,22.9765359223049,-20.7050767098951,-18.9512090381803,13.5426570223303,54.8059946563588,28.9028156501574,44.7812587325173,-20.8625268269976,-7.63472158029531,-75.7630475481488,-47.7741285922046,6.15274010173109,67.4093184295279,23.3945723823915,-55.718050997919,-72.3672447325059,18.9124037683643,-2.0994686791666,33.6009847915442,-51.9724370779706,25.6358676156431,67.9600115368665,36.5168189346294,97.1920304696332,60.4082310070619,10.9907439315202,-126.166659296718
"sample_690",4.12684199119101,0.549219323125069,98.9785624722908,-10.6984438231434,-8.66733564070624,-93.7423818842176,-116.075599290252,-11.6448469751177,-84.5803670353321,-8.06762543114187,-64.6691308661299,53.8871921713756,43.4033297927961,-39.9162198309411,-38.0496069160078,0.550940671671285,70.740482035975,-16.8032622459565,-5.91479962617679,82.1631042131705,32.0137254516022,2.51847669078346,-8.6284135475591,-53.1460319486559,-75.3727101931587,5.07220685176473,-29.6962661587913,10.7953128110135,25.2357724682481,4.72838905779755
"sample_726",47.4574561689283,17.064385750812,112.017700696811,53.1555898491521,34.9586571738434,-65.2073696339893,-123.854838226717,83.970512979119,86.1076490746311,41.0294299527047,16.633231500044,25.0163932433583,65.9321849621132,-9.08741772194672,-70.0237507053996,-0.364778867550497,-2.40307125851326,17.112561340454,-39.4557434775401,27.6520515561784,32.6383741269288,5.05188262073446,-36.1489380556326,20.769621185083,-34.4456980984894,-11.2263222088537,-98.9809292256379,11.0980185101651,-25.101807227713,59.1476563367742
"sample_705",81.4579209824163,71.9644903010156,139.708868946799,2.18099324602183,-88.3371496923394,25.3039352258918,64.8740804879673,-4.98263126259003,52.9309305669762,23.3672359597758,-0.786890013308222,51.7039871123263,150.171975443194,-48.9283213585681,-56.1152667179235,-42.8291745068748,-32.0820229857167,-30.4310860830356,91.1092668154888,18.6801485933377,64.8020313296732,-74.0867725636853,20.7016127876364,-4.01727469751484,-48.2848520595262,-33.9877507245235,120.070209966057,-57.4135255851009,-98.4876208944218,141.224203206805
"sample_504",85.260978004486,38.5554086494444,68.9633986696757,-21.8995824849938,-60.2137225276198,-0.387668102218214,-51.3493986346655,87.4872602940099,20.8713596101629,51.6662464118693,-36.7379443017534,39.0232234120992,3.30384060151991,-24.4836483001299,-24.3760934599324,1.57068501282272,-76.6144776039361,27.9413579826534,-4.36735773385991,91.7160561454254,35.5685175835233,33.8058818009317,-25.8342363827638,46.6612511524676,-81.7722969287315,-120.579038204977,-9.28369476922935,-26.4275769436138,-31.5954373898157,109.278184450359
"sample_616",134.763426892378,84.2010378141942,-56.9818009059099,3.7651326407555,31.0841525276562,-49.2150956146572,-107.612618624173,41.3935423625203,24.6302894587542,59.6544191570415,32.6694521858975,34.0490873826363,58.3185332622125,-35.9260899457358,35.5768396096062,-8.65212588903192,32.8281837896242,95.0822183057219,33.9021378680741,29.6598357800844,-33.0525272359002,-9.4974138965617,9.58546251276538,-121.552327729018,67.7767095009789,-33.009313546222,-75.6866004037283,51.7800810340496,-29.4249532160136,-66.2144959432337
"sample_748",67.7398255633055,-17.3716707392598,8.25251964682177,37.3560710476178,56.4412063041928,-52.0796527481747,149.548323585641,-18.1778011236939,35.7586404197402,-26.0441117209624,-107.316354036432,-68.2801104718376,-85.0302943895513,-3.39385015519752,23.8606066713023,63.8513702454397,-22.4021989137314,7.12709209850911,57.7839459179938,-32.2228533729357,70.8749242774526,82.3063815618818,-44.9206444685605,43.1712188351482,37.1567793666563,37.1840966682431,-37.4247399863086,3.78227356431949,-74.9125758907347,-79.1751739178142
"sample_388",-5.24091089625528,38.0672352303875,-26.0821597001191,45.4627314461303,-74.3480934772061,-22.6452310018961,4.92143567546066,28.5354981060852,16.4198999711222,81.8286583900583,14.4875316029879,79.9133408759499,-31.2239512698182,-4.0721961576361,106.605231164197,74.5022270224598,46.8925886571909,71.053953875093,320.171122345942,54.9089623660821,20.6946852428978,13.8438567135388,31.7122411263208,64.4543701495052,-47.5535705635101,90.2975842763982,-0.387786901421851,39.777988755919,-32.2151556348956,83.9707039599715
"sample_102",18.1164219102909,-45.4759406675509,-10.9444070181634,-33.0957535205557,-31.7805140531914,84.7574091324744,-98.1289546382083,13.0028382725507,73.988173714224,5.84468880928492,-44.8757347412717,20.4992407226814,27.9473868137071,-82.7757923196356,13.1913745688602,-42.5432080559179,57.492663439248,4.46301792652739,159.785175942112,-63.8335810683572,40.7503154421622,-23.5054823092079,23.5116994278848,9.01292945296099,46.4432194422649,-132.758952739588,-42.342144088103,91.7608259601466,-104.712171772223,-9.99272219230302
"sample_403",36.8312684547248,-35.0786891337589,-13.1377075952241,-10.1448693459694,-19.7958821741901,42.4872337563772,-25.6904282218306,114.091919461583,47.1891957713137,59.7732700570147,-96.2540461946179,24.9982352810022,89.508997360262,26.0708211759411,39.2354570395754,23.6314898280128,-47.0764938324724,-31.0332899518864,4.85700890859753,-33.6502852430704,26.5969371095301,-3.2264726325407,-6.90239060690762,-102.548494323804,-55.5838727237046,-95.8398513266884,-27.1778314854908,38.7047412630725,36.3718725694425,-9.57612255600526
"sample_183",93.3908230692571,-53.4074479333484,42.0196171043212,-67.852940985172,-145.150069941648,49.7646192477699,-66.1739950991336,11.9101271371341,94.6293950589746,87.070449585575,-32.4800430487981,65.9393573160207,24.0377625982375,-144.905555798026,-11.5695656944083,-44.4083785243158,-69.0426985885212,18.2989869229035,70.072525894976,93.6717408981539,9.96153353328306,-40.1625921026611,-55.1717243768132,17.3700722046398,10.604309648004,-76.3700693466485,-26.1277571518411,45.0479388261046,-68.4669757086251,-64.0159395555802
"sample_181",51.7451790330184,43.0136327112262,12.608230378675,-79.6084344686782,-18.4296954034124,55.5728235750749,-67.562733364956,62.195217332873,80.8703793603803,12.862972798848,-37.9102379064221,106.208657866627,11.0452529524436,-93.6062453607701,31.2392118842513,40.1064979502598,94.2598372050929,-64.2953438469383,77.357711145459,127.164062163941,-31.3575542204645,5.68288994882681,-73.6505891121958,-22.7221270137848,-209.439562538829,-89.7771984100617,-7.75848292106147,100.866608932969,-91.3159439378985,-0.511964487225537
"sample_451",100.556766535946,59.9153107260422,137.667605755946,10.8765926276954,65.5326111590846,-104.129250347801,32.4252422529945,27.9307379438703,39.191464188224,63.1669396953159,7.94297170348241,16.2376863604193,46.4737102310969,33.4612481144036,64.2936986568636,124.131414673907,-62.5097827017048,-38.5386010042533,151.918127457301,8.12914364076271,-43.3936072540645,-48.5120293432962,-0.968123948953938,-68.6160440346321,18.8466333560674,-14.1783877634117,75.3442821339767,-4.76680645584705,-62.6709992155614,-29.085729554793
"sample_425",66.0566262771836,61.1677145212711,58.8716256684816,52.070092533486,102.543198259611,23.0875420632775,-74.098095697774,67.2212048174113,-11.1778866029932,88.0396701155976,-45.7959274820977,0.4301197828052,104.869030724842,-69.1316273751525,16.217445193656,151.150057555683,6.05822659480632,68.4170144393601,-38.3817445428461,-2.78512543555084,33.5197165326637,-44.35120264657,38.606133922118,-27.8868781014388,133.528309256957,-69.4141635803997,35.5905753946214,-16.6867256250347,-0.926711370582648,-18.1568493418963
"sample_527",59.7231711567139,-9.32111102353869,11.5042621180397,-14.9833880806171,24.9647686248261,-25.3340736338146,13.5723480282867,-1.03856067283901,36.771907380198,43.5646498130633,5.35294737862127,-30.0468506876458,126.331246935534,-56.0113127708039,55.8355868528665,107.217415954642,-69.115485581097,70.348713882841,-20.7039019516149,-57.7852677284548,-40.8072731262289,-53.7003845347737,-11.8989898123568,4.84482459407703,-125.376333050308,-31.8670904729288,67.5785046536771,-72.2325619462557,-38.0643061136541,10.7573313366603
"sample_509",74.6411946243308,21.7553781642177,82.6304254283614,-79.0437639935849,-46.1014983879015,-59.1398664986316,-59.9051073096863,82.0209581252842,22.318776033026,-0.413127189719514,-39.8210187096885,23.2008190350363,-41.6603152322202,22.8816933919483,117.253810591094,67.246647282484,-0.082453909482034,-14.3153530107891,85.6810861548605,-1.08819519694998,63.3122745770165,29.0991093902256,40.3720065951474,46.8177749517282,-6.78815564802207,5.62299937459656,44.5667059106711,80.2012988988402,-67.9018917332374,0.506951564816976
"sample_77",148.112920994221,66.7922226981595,68.0719003395839,-37.5713734485186,-69.4112196953918,-69.0115193426226,152.932339874138,70.2384077180164,31.8229842457266,29.6867149383579,-27.8829416076338,-10.6345355896322,86.5032382331095,69.3549384866099,55.3225945168878,75.7176389987265,-19.6082826621002,-95.0536054726206,91.2345287899045,41.0728886991341,-0.869590614560135,-29.3239319776018,10.122355379431,-22.1272611303265,91.8045943011214,-94.9050391504999,20.7298386076988,56.0323039889737,-79.1413682880018,-91.5826253835214
"sample_307",73.8752992312264,63.5482113456522,12.8011568513805,6.48406367654159,31.7958003861959,-152.146810238595,19.4788913666525,13.4724576634466,71.073990422262,-37.1059990389414,-68.7009717058271,105.622858485613,41.1522139571461,-5.34175093925698,73.8971291745645,69.817338049957,-93.3173132695931,-22.7463104465573,116.344312530817,23.9993782085978,-41.8297145933451,-83.2133167817403,40.5251812529456,41.7627656970358,-7.78160448366658,7.84951404005489,12.0371379252009,-12.8885504241762,-0.920256040420636,78.5138804960674
"sample_618",67.9467425059266,89.9868423265083,21.934485242274,40.8297500109663,13.3753025952532,-22.8601184944707,-74.6672357489756,-24.121733925786,-17.4100409898119,8.44341000088026,-44.1061814145381,-50.972521631114,35.9129157468789,110.037859311646,21.9631526503638,10.1322465606954,0.722934102818921,-130.581487983593,-19.5259041388249,10.4813645024855,-7.79284649014372,-17.2418919016579,56.1295415392203,-44.0879293525289,47.8899904385552,-83.6938337586888,10.8533128816211,26.7454853521312,-78.6426022651669,15.71480515978
"sample_829",32.7825456497327,43.263725035252,82.8403091620877,21.0481234111026,6.10520868217666,-120.268841354634,47.5781270756967,14.7265516546899,78.9311553981376,30.9183739160423,17.7042010290473,129.673897599973,95.5720242307535,42.4063493592673,91.9402197333765,44.4533648511833,-35.9219783755984,44.9049837165303,24.831477678752,-46.3107135678496,52.3733976719766,-6.78907936302695,-20.9758384225806,-52.6095844410249,-51.1468116994761,-24.7380729237515,32.2643155709103,-42.5861051450769,-19.8492587945149,-29.6601137373216
"sample_1009",97.4872969993635,56.259099589291,28.1885642136483,57.3730099741528,89.6368677695234,-22.5702675809773,-111.510776525089,19.1900661773646,114.384507871869,-15.62488799964,-39.3960697096941,62.9824932378265,22.3264744223029,-34.7867317049745,-22.7076673200988,55.4759683460486,-39.4049391076452,18.4873022140286,104.083199015615,-24.9787697903991,-36.2530604051173,-48.494892374599,-65.8365301361236,1.70318240078439,26.5085811690686,16.2176122976692,-30.6934144533931,56.7242652146213,-6.99875525449503,9.68343485753899
"sample_952",202.80091221586,-16.0407715591231,34.8811597167463,34.1993208054382,-7.55193898593809,71.2848762819447,-25.1325892809355,61.9773237588886,-0.446231032579085,50.0911223229279,-36.1071977468374,-28.4226538407292,86.2704939137865,62.3129611115857,-15.2962299338225,-4.88577369714801,16.5440757454635,-5.82167826128943,18.1437717168615,127.242976317416,53.5350962261901,44.6049822555116,39.2141627704366,-81.4650837917737,-68.0617770270694,-23.1552907481186,14.5537634348179,23.8318922344555,-13.9865413203379,-43.0216021152315
"sample_860",131.929537163412,-57.6595796627228,-33.128146425747,61.3504532391768,-27.020376890446,5.54641401054053,-117.959678918162,33.0793543100606,80.85903097721,-4.19913464453055,-72.2765733937256,-20.1745096089457,42.952526265267,-7.43481706654954,15.001989021799,8.36048902463937,-71.672816384015,-69.0919073492276,173.33171048469,90.741053853536,-40.7149762756256,10.5045296188623,57.7043363271498,17.1340073910937,-29.1545523146743,2.06430261163563,-24.1519186590187,93.3469580279999,-54.0134166895246,9.68181792030856
"sample_32",24.5579298376166,30.3854081246834,-78.2947356418223,51.692488610094,22.2524844429131,7.85283412341501,71.7880364779342,70.3541568708531,-53.2941695697156,-4.84276387307545,-30.005603096835,46.8126107612631,-73.2064353452851,-129.005976202138,22.594797559532,0.555925624135184,20.1019567978483,123.12873188344,23.1942806659405,82.2525628386309,-39.3007359684339,-73.069844174116,62.9657175509313,11.8175372287453,112.173876852278,42.1790569879797,29.8112306401458,19.2879577371224,-2.46808904956178,43.686662287947
